uri	original	en	language	translation	source	date
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	t-SNE	en	cs	t-SNE //n//m//f	googleTranslate	2021-10-09 12:53:50.037202
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	t-SNE	en	ro	t-SNE //n//m//f	googleTranslate	2021-10-09 12:53:54.352807
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	t-SNE	en	ar	t-SNE //n//m//f	googleTranslate	2021-10-09 12:53:56.619430
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	t-SNE	en	fi	t-SNE //n//m//f	googleTranslate	2021-10-09 12:54:00.104727
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	t-SNE	en	fr	t-SNE //n//m//f	googleTranslate	2021-10-09 12:54:04.376358
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	t-SNE	en	it	t-SNE //n//m//f	googleTranslate	2021-10-09 12:54:07.697801
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	t-SNE	en	nl	t-SNE //n//m//f	googleTranslate	2021-10-09 12:54:09.985528
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	t-SNE	en	pt	t-SNE //n//m//f	googleTranslate	2021-10-09 12:54:12.286096
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	t-SNE	en	is	t-SNE //n//m//f	googleTranslate	2021-10-09 12:54:14.570255
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	t-SNE	en	hu	t-SNE //n//m//f	googleTranslate	2021-10-09 12:54:18.844070
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	t-SNE	en	ga	t-SNE //n//m//f	googleTranslate	2021-10-09 12:54:21.135774
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	t-SNE	en	bg	t-SNE //n//m//f	googleTranslate	2021-10-09 12:54:24.454836
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	t-SNE	en	lv	t-SNE //n//m//f	googleTranslate	2021-10-09 12:54:26.766845
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	t-SNE	en	sv	t-SNE //n//m//f	googleTranslate	2021-10-09 12:54:32.107076
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	t-SNE	en	no	t-SNE //n//m//f	googleTranslate	2021-10-09 12:54:36.406454
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	t-SNE	en	el	t-SNE //n//m//f	googleTranslate	2021-10-09 12:54:40.684182
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	t-SNE	en	mt	t-SNE //n//m//f	googleTranslate	2021-10-09 12:54:43.961808
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	t-SNE	en	sl	t-SNE //n//m//f	googleTranslate	2021-10-09 12:54:46.206174
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	t-SNE	en	da	t-SNE //n//m//f	googleTranslate	2021-10-09 12:54:49.497667
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	t-distributed stochastic neighbor embedding	en	et	t-distributed stochastic neighbor embedding //n//m//f	googleTranslate	2021-10-09 12:54:51.764581
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	t-distributed stochastic neighbor embedding	en	de	t-distributed stochastic neighbor embedding //n//m//f	googleTranslate	2021-10-09 12:54:54.065922
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	t-distributed stochastic neighbor embedding	en	es	t-distributed stochastic neighbor embedding //n//m//f	googleTranslate	2021-10-09 12:54:58.337860
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	t-distributed stochastic neighbor embedding	en	pl	t-distributed stochastic neighbor embedding //n//m//f	googleTranslate	2021-10-09 12:55:00.767473
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	t-distributed stochastic neighbor embedding	en	lt	t-distributed stochastic neighbor embedding //n//m//f	googleTranslate	2021-10-09 12:55:06.095808
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	t-distributed stochastic neighbor embedding	en	sk	t-distributed stochastic neighbor embedding //n//m//f	googleTranslate	2021-10-09 12:55:09.369174
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	t-distributed stochastic neighbor embedding	en	hr	t-distributed stochastic neighbor embedding //n//m//f	googleTranslate	2021-10-09 12:55:13.673079
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	t-distributed stochastic neighbor embedding	en	cs	t-distributed stochastic neighbor embedding //n//m//f	googleTranslate	2021-10-09 12:55:17.966506
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	t-distributed stochastic neighbor embedding	en	ro	t-distributed stochastic neighbor embedding //n//m//f	googleTranslate	2021-10-09 12:55:23.330553
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	t-distributed stochastic neighbor embedding	en	ar	t-distributed stochastic neighbor embedding //n//m//f	googleTranslate	2021-10-09 12:55:25.673732
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	t-distributed stochastic neighbor embedding	en	fi	t-distributed stochastic neighbor embedding //n//m//f	googleTranslate	2021-10-09 12:55:28.003006
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	t-distributed stochastic neighbor embedding	en	fr	t-distributed stochastic neighbor embedding //n//m//f	googleTranslate	2021-10-09 12:55:30.270161
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	t-distributed stochastic neighbor embedding	en	it	t-distributed stochastic neighbor embedding //n//m//f	googleTranslate	2021-10-09 12:55:34.662774
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	t-distributed stochastic neighbor embedding	en	nl	t-distributed stochastic neighbor embedding //n//m//f	googleTranslate	2021-10-09 12:55:38.943670
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	t-distributed stochastic neighbor embedding	en	pt	t-distributed stochastic neighbor embedding //n//m//f	googleTranslate	2021-10-09 12:55:41.228384
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	t-distributed stochastic neighbor embedding	en	is	t-distributed stochastic neighbor embedding //n//m//f	googleTranslate	2021-10-09 12:55:46.716633
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	t-distributed stochastic neighbor embedding	en	hu	t-distributed stochastic neighbor embedding //n//m//f	googleTranslate	2021-10-09 12:55:52.019685
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	t-distributed stochastic neighbor embedding	en	ga	t-distributed stochastic neighbor embedding //n//m//f	googleTranslate	2021-10-09 12:55:55.319962
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	t-distributed stochastic neighbor embedding	en	bg	t-distributed stochastic neighbor embedding //n//m//f	googleTranslate	2021-10-09 12:55:59.610980
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	t-distributed stochastic neighbor embedding	en	lv	t-distributed stochastic neighbor embedding //n//m//f	googleTranslate	2021-10-09 12:56:01.994749
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	t-distributed stochastic neighbor embedding	en	sv	t-distributed stochastic neighbor embedding //n//m//f	googleTranslate	2021-10-09 12:56:05.310825
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	t-distributed stochastic neighbor embedding	en	no	t-distributed stochastic neighbor embedding //n//m//f	googleTranslate	2021-10-09 12:56:09.573195
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	t-distributed stochastic neighbor embedding	en	el	t-distributed stochastic neighbor embedding //n//m//f	googleTranslate	2021-10-09 12:56:13.900591
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	t-distributed stochastic neighbor embedding	en	mt	t-distributed stochastic neighbor embedding //n//m//f	googleTranslate	2021-10-09 12:56:18.155041
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	t-distributed stochastic neighbor embedding	en	sl	t-distributed stochastic neighbor embedding //n//m//f	googleTranslate	2021-10-09 12:56:20.457318
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	t-distributed stochastic neighbor embedding	en	da	t-distributed stochastic neighbor embedding //n//m//f	googleTranslate	2021-10-09 12:56:25.773658
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	multidimensional scaling	en	et	mitmemõõtmeline skaleerimine //n//m//f	googleTranslate	2021-10-09 12:56:29.104419
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	multidimensional scaling	en	de	mehrdimensionale Skalierung //n//m//f	googleTranslate	2021-10-09 12:56:34.419614
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	multidimensional scaling	en	es	escalamiento multidimensional //n//m//f	googleTranslate	2021-10-09 12:56:37.667889
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	multidimensional scaling	en	pl	skalowanie wielowymiarowe //n//m//f	googleTranslate	2021-10-09 12:56:40.943425
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	multidimensional scaling	en	lt	daugialypis mastelio keitimas //n//m//f	googleTranslate	2021-10-09 12:56:44.344285
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	multidimensional scaling	en	sk	viacrozmerné škálovanie //n//m//f	googleTranslate	2021-10-09 12:56:48.662540
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	multidimensional scaling	en	hr	višedimenzionalno skaliranje //n//m//f	googleTranslate	2021-10-09 12:56:52.952464
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	multidimensional scaling	en	cs	vícerozměrné škálování //n//m//f	googleTranslate	2021-10-09 12:56:58.262707
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	multidimensional scaling	en	ro	scalare multidimensională //n//m//f	googleTranslate	2021-10-09 12:57:03.581062
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	multidimensional scaling	en	ar	التحجيم متعدد الأبعاد //n//m//f	googleTranslate	2021-10-09 12:57:08.844690
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	multidimensional scaling	en	fi	moniulotteinen skaalaus //n//m//f	googleTranslate	2021-10-09 12:57:11.171121
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	multidimensional scaling	en	fr	Échelle multidimensionnelle //n//m//f	googleTranslate	2021-10-09 12:57:16.420384
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	multidimensional scaling	en	it	ridimensionamento multidimensionale //n//m//f	googleTranslate	2021-10-09 12:57:21.724323
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	multidimensional scaling	en	nl	multidimensionaal schalen //n//m//f	googleTranslate	2021-10-09 12:57:24.966218
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	multidimensional scaling	en	pt	escala multidimensional //n//m//f	googleTranslate	2021-10-09 12:57:28.258197
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	multidimensional scaling	en	is	fjölvíddarstærð //n//m//f	googleTranslate	2021-10-09 12:57:33.528697
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	multidimensional scaling	en	hu	többdimenziós skálázás //n//m//f	googleTranslate	2021-10-09 12:57:37.817052
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	multidimensional scaling	en	ga	scálú iltoiseach //n//m//f	googleTranslate	2021-10-09 12:57:43.103453
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	multidimensional scaling	en	bg	многоизмерно мащабиране //n//m//f	googleTranslate	2021-10-09 12:57:45.376550
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	multidimensional scaling	en	lv	daudzdimensiju mērogošana //n//m//f	googleTranslate	2021-10-09 12:57:48.710828
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	multidimensional scaling	en	sv	mångdimensionell skalning //n//m//f	googleTranslate	2021-10-09 12:57:54.032421
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	multidimensional scaling	en	no	flerdimensjonal skalering //n//m//f	googleTranslate	2021-10-09 12:57:59.295922
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	multidimensional scaling	en	el	πολυδιάστατη κλιμάκωση //n//m//f	googleTranslate	2021-10-09 12:58:02.535867
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	multidimensional scaling	en	mt	skalar multidimensjonali //n//m//f	googleTranslate	2021-10-09 12:58:06.857826
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	multidimensional scaling	en	sl	večdimenzionalno skaliranje //n//m//f	googleTranslate	2021-10-09 12:58:10.188693
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	multidimensional scaling	en	da	multidimensionel skalering //n//m//f	googleTranslate	2021-10-09 12:58:14.478340
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	Kohonen self-organizing map	en	et	Kohoneni iseorganiseeruv kaart //n//m//f	googleTranslate	2021-10-09 12:58:19.783092
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	Kohonen self-organizing map	en	de	Kohonen selbstorganisierende Karte //n//m//f	googleTranslate	2021-10-09 12:58:25.104819
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	Kohonen self-organizing map	en	es	Mapa autoorganizado de Kohonen //n//m//f	googleTranslate	2021-10-09 12:58:30.406585
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	Kohonen self-organizing map	en	pl	Samoorganizująca się mapa Kohonena //n//m//f	googleTranslate	2021-10-09 12:58:34.722056
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	Kohonen self-organizing map	en	lt	Kohoneno savarankiškai besirenkantis žemėlapis //n//m//f	googleTranslate	2021-10-09 12:58:40.014655
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	Kohonen self-organizing map	en	sk	Samoorganizujúca sa mapa Kohonen //n//m//f	googleTranslate	2021-10-09 12:58:44.366804
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	Kohonen self-organizing map	en	hr	Kohonen samoorganizirajuća karta //n//m//f	googleTranslate	2021-10-09 12:58:49.711198
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	Kohonen self-organizing map	en	cs	Samoorganizující se mapa Kohonen //n//m//f	googleTranslate	2021-10-09 12:58:54.069719
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	Kohonen self-organizing map	en	ro	Harta auto-organizatoare Kohonen //n//m//f	googleTranslate	2021-10-09 12:58:59.363979
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	Kohonen self-organizing map	en	ar	خريطة Kohonen ذاتية التنظيم //n//m//f	googleTranslate	2021-10-09 12:59:02.646290
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	Kohonen self-organizing map	en	fi	Kohonen itseorganisoitu kartta //n//m//f	googleTranslate	2021-10-09 12:59:05.958755
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	Kohonen self-organizing map	en	fr	Carte auto-organisée de Kohonen //n//m//f	googleTranslate	2021-10-09 12:59:11.266688
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	Kohonen self-organizing map	en	it	Mappa auto-organizzante di Kohonen //n//m//f	googleTranslate	2021-10-09 12:59:14.653237
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	Kohonen self-organizing map	en	nl	Kohonen zelforganiserende kaart //n//m//f	googleTranslate	2021-10-09 12:59:19.941679
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	Kohonen self-organizing map	en	pt	Mapa auto-organizado de Kohonen //n//m//f	googleTranslate	2021-10-09 12:59:22.257728
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	Kohonen self-organizing map	en	is	Kohonen sjálfskipulagandi kort //n//m//f	googleTranslate	2021-10-09 12:59:26.583463
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	Kohonen self-organizing map	en	hu	Kohonen önszerveződő térkép //n//m//f	googleTranslate	2021-10-09 12:59:29.953956
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	Kohonen self-organizing map	en	ga	Léarscáil féin-eagraithe Kohonen //n//m//f	googleTranslate	2021-10-09 12:59:35.286209
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	Kohonen self-organizing map	en	bg	Кохонен самоорганизираща се карта //n//m//f	googleTranslate	2021-10-09 12:59:40.651382
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	Kohonen self-organizing map	en	lv	Kohonen pašorganizējošā karte //n//m//f	googleTranslate	2021-10-09 12:59:44.942668
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	Kohonen self-organizing map	en	sv	Kohonen självorganiserande karta //n//m//f	googleTranslate	2021-10-09 12:59:50.266395
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	Kohonen self-organizing map	en	no	Kohonen selvorganiserende kart //n//m//f	googleTranslate	2021-10-09 12:59:53.574316
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	Kohonen self-organizing map	en	el	Χάρτης αυτοοργάνωσης Kohonen //n//m//f	googleTranslate	2021-10-09 12:59:57.866748
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	Kohonen self-organizing map	en	mt	Mappa Kohonen li torganizza lilha nnifisha //n//m//f	googleTranslate	2021-10-09 13:00:00.172113
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	Kohonen self-organizing map	en	sl	Kohonen samoorganizirajoč se zemljevid //n//m//f	googleTranslate	2021-10-09 13:00:05.474565
http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775	Kohonen self-organizing map	en	da	Kohonen selvorganiserende kort //n//m//f	googleTranslate	2021-10-09 13:00:07.789124
