index	uri	original	en	language	translation	source	date
9432	http://data.europa.eu/esco/skill/ff64e9fc-36dd-4035-872a-83aa41dc1ad9	communicate publicly about scientific findings	en	mt	jikkomunikaw pubblikament dwar sejbiet xjentifiċi //n//m//f	googleTranslate	2021-10-09 11:15:24.438071
9433	http://data.europa.eu/esco/skill/ff64e9fc-36dd-4035-872a-83aa41dc1ad9	engage in public awareness of research	en	hr	uključiti se u svijest javnosti o istraživanju //n//m//f	googleTranslate	2021-10-09 11:15:56.259670
9434	http://data.europa.eu/esco/skill/ff64e9fc-36dd-4035-872a-83aa41dc1ad9	engage in public awareness of research	en	ar	الانخراط في الوعي العام بالبحوث //n//m//f	googleTranslate	2021-10-09 11:16:12.283829
9435	http://data.europa.eu/esco/skill/ff64e9fc-36dd-4035-872a-83aa41dc1ad9	engage in public awareness of research	en	is	taka þátt í meðvitund almennings um rannsóknir //n//m//f	googleTranslate	2021-10-09 11:16:33.063649
9436	http://data.europa.eu/esco/skill/ff64e9fc-36dd-4035-872a-83aa41dc1ad9	engage in public awareness of research	en	ga	gabháil d’fheasacht an phobail ar thaighde //n//m//f	googleTranslate	2021-10-09 11:16:41.726031
9437	http://data.europa.eu/esco/skill/ff64e9fc-36dd-4035-872a-83aa41dc1ad9	engage in public awareness of research	en	no	engasjere seg i offentlig bevissthet om forskning //n//m//f	googleTranslate	2021-10-09 11:16:58.023472
9438	http://data.europa.eu/esco/skill/ff64e9fc-36dd-4035-872a-83aa41dc1ad9	engage in public awareness of research	en	mt	tidħol fl-għarfien pubbliku tar-riċerka //n//m//f	googleTranslate	2021-10-09 11:17:03.694439
9439	http://data.europa.eu/esco/skill/4d30ad07-9e39-4899-81dd-02b280f162f9	use systemic design	en	hr	koristiti sustavni dizajn //n//m//f	googleTranslate	2021-10-09 11:17:36.313742
9440	http://data.europa.eu/esco/skill/4d30ad07-9e39-4899-81dd-02b280f162f9	use systemic design	en	ar	استخدام التصميم المنهجي //n//m//f	googleTranslate	2021-10-09 11:17:44.291465
9441	http://data.europa.eu/esco/skill/4d30ad07-9e39-4899-81dd-02b280f162f9	use systemic design	en	is	nota kerfisbundna hönnun //n//m//f	googleTranslate	2021-10-09 11:18:07.135421
9442	http://data.europa.eu/esco/skill/4d30ad07-9e39-4899-81dd-02b280f162f9	use systemic design	en	ga	dearadh sistéamach a úsáid //n//m//f	googleTranslate	2021-10-09 11:18:14.719395
9443	http://data.europa.eu/esco/skill/4d30ad07-9e39-4899-81dd-02b280f162f9	use systemic design	en	no	bruke systemisk design //n//m//f	googleTranslate	2021-10-09 11:18:30.934939
9444	http://data.europa.eu/esco/skill/4d30ad07-9e39-4899-81dd-02b280f162f9	use systemic design	en	mt	uża disinn sistemiku //n//m//f	googleTranslate	2021-10-09 11:18:40.525638
9445	http://data.europa.eu/esco/skill/610ccf09-e9f2-4268-bb93-442dde5bf26e	advise on green offshore energy	en	hr	savjetovati o zelenoj offshore energiji //n//m//f	googleTranslate	2021-10-09 11:19:08.264019
9446	http://data.europa.eu/esco/skill/610ccf09-e9f2-4268-bb93-442dde5bf26e	advise on green offshore energy	en	ar	تقديم المشورة بشأن الطاقة البحرية الخضراء //n//m//f	googleTranslate	2021-10-09 11:19:20.137398
9447	http://data.europa.eu/esco/skill/610ccf09-e9f2-4268-bb93-442dde5bf26e	advise on green offshore energy	en	is	ráðleggja um græna aflandsorku //n//m//f	googleTranslate	2021-10-09 11:19:38.478657
9448	http://data.europa.eu/esco/skill/610ccf09-e9f2-4268-bb93-442dde5bf26e	advise on green offshore energy	en	ga	comhairle a thabhairt maidir le fuinneamh glas amach ón gcósta //n//m//f	googleTranslate	2021-10-09 11:19:47.128715
9449	http://data.europa.eu/esco/skill/610ccf09-e9f2-4268-bb93-442dde5bf26e	advise on green offshore energy	en	no	gi råd om grønn offshore energi //n//m//f	googleTranslate	2021-10-09 11:20:03.308987
9450	http://data.europa.eu/esco/skill/610ccf09-e9f2-4268-bb93-442dde5bf26e	advise on green offshore energy	en	mt	jagħti pariri dwar enerġija ekoloġika offshore //n//m//f	googleTranslate	2021-10-09 11:20:09.898658
9451	http://data.europa.eu/esco/skill/008fa98b-dba6-4abf-909e-04299728e3eb	lobbying for public policies	en	hr	lobiranje za javne politike //n//m//f	googleTranslate	2021-10-09 11:20:40.720365
9452	http://data.europa.eu/esco/skill/008fa98b-dba6-4abf-909e-04299728e3eb	lobbying for public policies	en	ar	الضغط من أجل السياسات العامة //n//m//f	googleTranslate	2021-10-09 11:20:55.654939
9453	http://data.europa.eu/esco/skill/008fa98b-dba6-4abf-909e-04299728e3eb	lobbying for public policies	en	is	hagsmunagæslu fyrir opinbera stefnu //n//m//f	googleTranslate	2021-10-09 11:21:17.475958
9454	http://data.europa.eu/esco/skill/008fa98b-dba6-4abf-909e-04299728e3eb	lobbying for public policies	en	ga	stocaireacht ar son polasaithe poiblí //n//m//f	googleTranslate	2021-10-09 11:21:24.100843
9455	http://data.europa.eu/esco/skill/008fa98b-dba6-4abf-909e-04299728e3eb	lobbying for public policies	en	no	lobbyvirksomhet for offentlig politikk //n//m//f	googleTranslate	2021-10-09 11:21:43.312602
9456	http://data.europa.eu/esco/skill/008fa98b-dba6-4abf-909e-04299728e3eb	lobbying for public policies	en	mt	lobbying għal politiki pubbliċi //n//m//f	googleTranslate	2021-10-09 11:21:51.876055
9457	http://data.europa.eu/esco/skill/5bac4bcc-1846-4688-ba02-ad2b51544282	ensure accessibility of communication material	en	hr	osigurati pristupačnost komunikacijskog materijala //n//m//f	googleTranslate	2021-10-09 11:22:22.738474
9458	http://data.europa.eu/esco/skill/5bac4bcc-1846-4688-ba02-ad2b51544282	ensure accessibility of communication material	en	ar	ضمان إمكانية الوصول إلى مواد الاتصال //n//m//f	googleTranslate	2021-10-09 11:22:35.688322
9459	http://data.europa.eu/esco/skill/5bac4bcc-1846-4688-ba02-ad2b51544282	ensure accessibility of communication material	en	is	tryggja aðgengi að samskiptaefni //n//m//f	googleTranslate	2021-10-09 11:23:00.447424
9460	http://data.europa.eu/esco/skill/5bac4bcc-1846-4688-ba02-ad2b51544282	ensure accessibility of communication material	en	ga	inrochtaineacht ábhar cumarsáide a chinntiú //n//m//f	googleTranslate	2021-10-09 11:23:07.066892
9461	http://data.europa.eu/esco/skill/5bac4bcc-1846-4688-ba02-ad2b51544282	ensure accessibility of communication material	en	no	sikre tilgjengelighet av kommunikasjonsmateriell //n//m//f	googleTranslate	2021-10-09 11:23:21.255216
9462	http://data.europa.eu/esco/skill/5bac4bcc-1846-4688-ba02-ad2b51544282	ensure accessibility of communication material	en	mt	tiżgura l-aċċessibilità tal-materjal tal-komunikazzjoni //n//m//f	googleTranslate	2021-10-09 11:23:27.831366
9463	http://data.europa.eu/esco/skill/5bac4bcc-1846-4688-ba02-ad2b51544282	use inclusive promoting material	en	hr	koristiti inkluzivni promidžbeni materijal //n//m//f	googleTranslate	2021-10-09 11:24:01.867302
9464	http://data.europa.eu/esco/skill/5bac4bcc-1846-4688-ba02-ad2b51544282	use inclusive promoting material	en	ar	استخدام مواد ترويجية شاملة //n//m//f	googleTranslate	2021-10-09 11:24:13.769971
9465	http://data.europa.eu/esco/skill/5bac4bcc-1846-4688-ba02-ad2b51544282	use inclusive promoting material	en	is	nota kynningarefni án aðgreiningar //n//m//f	googleTranslate	2021-10-09 11:24:38.747221
9466	http://data.europa.eu/esco/skill/5bac4bcc-1846-4688-ba02-ad2b51544282	use inclusive promoting material	en	ga	úsáid ábhar cuimsitheach cur chun cinn //n//m//f	googleTranslate	2021-10-09 11:24:47.439287
9467	http://data.europa.eu/esco/skill/5bac4bcc-1846-4688-ba02-ad2b51544282	use inclusive promoting material	en	no	bruke inkluderende markedsføringsmateriell //n//m//f	googleTranslate	2021-10-09 11:25:01.706568
9468	http://data.europa.eu/esco/skill/5bac4bcc-1846-4688-ba02-ad2b51544282	use inclusive promoting material	en	mt	uża materjal promozzjonali inklużiv //n//m//f	googleTranslate	2021-10-09 11:25:10.299157
9469	http://data.europa.eu/esco/skill/5bac4bcc-1846-4688-ba02-ad2b51544282	develop communication material accessible to people with disabilities	en	hr	razviti komunikacijski materijal dostupan osobama s invaliditetom //n//m//f	googleTranslate	2021-10-09 11:25:49.249505
9470	http://data.europa.eu/esco/skill/5bac4bcc-1846-4688-ba02-ad2b51544282	develop communication material accessible to people with disabilities	en	ar	تطوير مواد الاتصال في متناول الأشخاص ذوي الإعاقة //n//m//f	googleTranslate	2021-10-09 11:26:03.227263
9471	http://data.europa.eu/esco/skill/5bac4bcc-1846-4688-ba02-ad2b51544282	develop communication material accessible to people with disabilities	en	is	þróa boðefni sem er aðgengilegt fötluðu fólki //n//m//f	googleTranslate	2021-10-09 11:26:27.177267
9472	http://data.europa.eu/esco/skill/5bac4bcc-1846-4688-ba02-ad2b51544282	develop communication material accessible to people with disabilities	en	ga	ábhar cumarsáide a fhorbairt a bheidh inrochtana do dhaoine faoi mhíchumas //n//m//f	googleTranslate	2021-10-09 11:26:35.822726
9473	http://data.europa.eu/esco/skill/5bac4bcc-1846-4688-ba02-ad2b51544282	develop communication material accessible to people with disabilities	en	no	utvikle kommunikasjonsmateriell tilgjengelig for mennesker med nedsatt funksjonsevne //n//m//f	googleTranslate	2021-10-09 11:26:51.188539
9474	http://data.europa.eu/esco/skill/5bac4bcc-1846-4688-ba02-ad2b51544282	develop communication material accessible to people with disabilities	en	mt	tiżviluppa materjal ta ’komunikazzjoni aċċessibbli għal persuni b’diżabilità //n//m//f	googleTranslate	2021-10-09 11:26:58.792826
9475	http://data.europa.eu/esco/skill/39f67488-cfd3-4370-8d7e-da98163102d9	assess research methodology	en	et	hinnata uurimismetoodikat //n//m//f	googleTranslate	2021-10-09 11:27:08.767695
9476	http://data.europa.eu/esco/skill/39f67488-cfd3-4370-8d7e-da98163102d9	assess research methodology	en	de	Forschungsmethodik beurteilen //n//m//f	googleTranslate	2021-10-09 11:27:12.093367
9477	http://data.europa.eu/esco/skill/39f67488-cfd3-4370-8d7e-da98163102d9	assess research methodology	en	es	evaluar la metodología de la investigación //n//m//f	googleTranslate	2021-10-09 11:27:14.379080
9478	http://data.europa.eu/esco/skill/39f67488-cfd3-4370-8d7e-da98163102d9	assess research methodology	en	pl	ocenić metodologię badań //n//m//f	googleTranslate	2021-10-09 11:27:16.692334
9479	http://data.europa.eu/esco/skill/39f67488-cfd3-4370-8d7e-da98163102d9	assess research methodology	en	lt	įvertinti tyrimo metodiką //n//m//f	googleTranslate	2021-10-09 11:27:19.010311
9480	http://data.europa.eu/esco/skill/39f67488-cfd3-4370-8d7e-da98163102d9	assess research methodology	en	sk	posúdiť metodológiu výskumu //n//m//f	googleTranslate	2021-10-09 11:27:22.339026
9481	http://data.europa.eu/esco/skill/39f67488-cfd3-4370-8d7e-da98163102d9	assess research methodology	en	hr	procijeniti metodologiju istraživanja //n//m//f	googleTranslate	2021-10-09 11:27:25.643077
9482	http://data.europa.eu/esco/skill/39f67488-cfd3-4370-8d7e-da98163102d9	assess research methodology	en	cs	posoudit metodiku výzkumu //n//m//f	googleTranslate	2021-10-09 11:27:30.930969
9483	http://data.europa.eu/esco/skill/39f67488-cfd3-4370-8d7e-da98163102d9	assess research methodology	en	ro	evaluarea metodologiei de cercetare //n//m//f	googleTranslate	2021-10-09 11:27:35.249334
9484	http://data.europa.eu/esco/skill/39f67488-cfd3-4370-8d7e-da98163102d9	assess research methodology	en	ar	تقييم منهجية البحث //n//m//f	googleTranslate	2021-10-09 11:27:39.551615
9485	http://data.europa.eu/esco/skill/39f67488-cfd3-4370-8d7e-da98163102d9	assess research methodology	en	fi	arvioida tutkimusmenetelmiä //n//m//f	googleTranslate	2021-10-09 11:27:41.831324
9486	http://data.europa.eu/esco/skill/39f67488-cfd3-4370-8d7e-da98163102d9	assess research methodology	en	fr	évaluer la méthodologie de recherche //n//m//f	googleTranslate	2021-10-09 11:27:47.185000
9487	http://data.europa.eu/esco/skill/39f67488-cfd3-4370-8d7e-da98163102d9	assess research methodology	en	it	valutare la metodologia di ricerca //n//m//f	googleTranslate	2021-10-09 11:27:50.465716
9488	http://data.europa.eu/esco/skill/39f67488-cfd3-4370-8d7e-da98163102d9	assess research methodology	en	nl	onderzoeksmethodologie beoordelen //n//m//f	googleTranslate	2021-10-09 11:27:52.764500
9489	http://data.europa.eu/esco/skill/39f67488-cfd3-4370-8d7e-da98163102d9	assess research methodology	en	pt	avaliar metodologia de pesquisa //n//m//f	googleTranslate	2021-10-09 11:27:57.023544
9490	http://data.europa.eu/esco/skill/39f67488-cfd3-4370-8d7e-da98163102d9	assess research methodology	en	is	leggja mat á aðferðafræði rannsókna //n//m//f	googleTranslate	2021-10-09 11:28:01.349985
9491	http://data.europa.eu/esco/skill/39f67488-cfd3-4370-8d7e-da98163102d9	assess research methodology	en	hu	értékelje a kutatási módszertant //n//m//f	googleTranslate	2021-10-09 11:28:03.627391
9492	http://data.europa.eu/esco/skill/39f67488-cfd3-4370-8d7e-da98163102d9	assess research methodology	en	ga	modheolaíocht taighde a mheas //n//m//f	googleTranslate	2021-10-09 11:28:05.930410
9493	http://data.europa.eu/esco/skill/39f67488-cfd3-4370-8d7e-da98163102d9	assess research methodology	en	bg	оценяват методологията на изследването //n//m//f	googleTranslate	2021-10-09 11:28:11.272509
9494	http://data.europa.eu/esco/skill/39f67488-cfd3-4370-8d7e-da98163102d9	assess research methodology	en	lv	novērtēt pētījumu metodoloģiju //n//m//f	googleTranslate	2021-10-09 11:28:15.608701
9495	http://data.europa.eu/esco/skill/39f67488-cfd3-4370-8d7e-da98163102d9	assess research methodology	en	sv	bedöma forskningsmetodik //n//m//f	googleTranslate	2021-10-09 11:28:19.892100
9496	http://data.europa.eu/esco/skill/39f67488-cfd3-4370-8d7e-da98163102d9	assess research methodology	en	no	vurdere forskningsmetodikk //n//m//f	googleTranslate	2021-10-09 11:28:23.170648
9497	http://data.europa.eu/esco/skill/39f67488-cfd3-4370-8d7e-da98163102d9	assess research methodology	en	el	αξιολογήσει τη μεθοδολογία της έρευνας //n//m//f	googleTranslate	2021-10-09 11:28:26.447953
9498	http://data.europa.eu/esco/skill/39f67488-cfd3-4370-8d7e-da98163102d9	assess research methodology	en	mt	tivvaluta l-metodoloġija tar-riċerka //n//m//f	googleTranslate	2021-10-09 11:28:30.728525
9499	http://data.europa.eu/esco/skill/39f67488-cfd3-4370-8d7e-da98163102d9	assess research methodology	en	sl	oceniti raziskovalno metodologijo //n//m//f	googleTranslate	2021-10-09 11:28:35.025965
9500	http://data.europa.eu/esco/skill/39f67488-cfd3-4370-8d7e-da98163102d9	assess research methodology	en	da	vurdere forskningsmetodik //n//m//f	googleTranslate	2021-10-09 11:28:38.273261
9501	http://data.europa.eu/esco/skill/39f67488-cfd3-4370-8d7e-da98163102d9	perform scholarly peer review	en	hr	obaviti znanstvenu recenziju //n//m//f	googleTranslate	2021-10-09 11:29:04.513771
9502	http://data.europa.eu/esco/skill/39f67488-cfd3-4370-8d7e-da98163102d9	perform scholarly peer review	en	ar	إجراء مراجعة علمية من الأقران //n//m//f	googleTranslate	2021-10-09 11:29:18.448915
9503	http://data.europa.eu/esco/skill/39f67488-cfd3-4370-8d7e-da98163102d9	perform scholarly peer review	en	is	framkvæma fræðilega ritrýni //n//m//f	googleTranslate	2021-10-09 11:29:38.771515
9504	http://data.europa.eu/esco/skill/39f67488-cfd3-4370-8d7e-da98163102d9	perform scholarly peer review	en	ga	athbhreithniú scolártha piaraí a dhéanamh //n//m//f	googleTranslate	2021-10-09 11:29:44.391936
9505	http://data.europa.eu/esco/skill/39f67488-cfd3-4370-8d7e-da98163102d9	perform scholarly peer review	en	no	utføre vitenskapelig fagfellevurdering //n//m//f	googleTranslate	2021-10-09 11:30:02.563617
9506	http://data.europa.eu/esco/skill/39f67488-cfd3-4370-8d7e-da98163102d9	perform scholarly peer review	en	mt	iwettaq reviżjoni akkademika bejn il-pari //n//m//f	googleTranslate	2021-10-09 11:30:10.292170
9507	http://data.europa.eu/esco/skill/39f67488-cfd3-4370-8d7e-da98163102d9	assess research results	en	et	hinnata uurimistulemusi //n//m//f	googleTranslate	2021-10-09 11:30:22.483810
9508	http://data.europa.eu/esco/skill/39f67488-cfd3-4370-8d7e-da98163102d9	assess research results	en	de	Forschungsergebnisse bewerten //n//m//f	googleTranslate	2021-10-09 11:30:27.814232
9509	http://data.europa.eu/esco/skill/39f67488-cfd3-4370-8d7e-da98163102d9	assess research results	en	es	evaluar los resultados de la investigación //n//m//f	googleTranslate	2021-10-09 11:30:31.097335
9510	http://data.europa.eu/esco/skill/39f67488-cfd3-4370-8d7e-da98163102d9	assess research results	en	pl	oceniać wyniki badań //n//m//f	googleTranslate	2021-10-09 11:30:34.388960
9511	http://data.europa.eu/esco/skill/39f67488-cfd3-4370-8d7e-da98163102d9	assess research results	en	lt	įvertinti tyrimų rezultatus //n//m//f	googleTranslate	2021-10-09 11:30:36.657200
9512	http://data.europa.eu/esco/skill/39f67488-cfd3-4370-8d7e-da98163102d9	assess research results	en	sk	posúdiť výsledky výskumu //n//m//f	googleTranslate	2021-10-09 11:30:38.941977
9513	http://data.europa.eu/esco/skill/39f67488-cfd3-4370-8d7e-da98163102d9	assess research results	en	hr	procijeniti rezultate istraživanja //n//m//f	googleTranslate	2021-10-09 11:30:43.230110
